0.185,0.09,0.0225,0.0,0.0,0.0,0.0
0.1725,0.0875,0.025,0.0175,0.02,0.0325,0.0
0.1325,0.095,0.03,0.045,0.015,0.0175,0.01
0.08,0.1275,0.1125,0.0675,0.0,0.0,0.0
0.0275,0.0,0.0,0.0,0.0,0.0,0.0
0.0275,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.185,0.055,0.0175,0.0,0.0,0.0
0.0675,0.0825,0.1325,0.0825,0.0525,0.0,0.0
0.17,0.0775,0.0425,0.0525,0.0075,0.0,0.0
